"species","stat.abund_max","stat.no_sites_abund_max","stat.no_sites_abund","stat.no_sites_abund_over25","stat.abund_median","stat.abund_mean","stat.no_sites_recorded","SELECTION"
8511,NA,NA,NA,NA,NA,NA,15,"all"
9002,3,3,20,0,1,1.5,210,"all"
9075,5,3,80,0,1,1.55,3881,"all"
40212,NA,NA,NA,NA,NA,NA,4,"all"
10211,3,1,14,0,1,1.42857142857143,212,"all"
10841,5,1,102,0,1,1.52941176470588,1593,"all"
40188,2,2,13,0,1,1.15384615384615,190,"all"
40141,NA,NA,NA,NA,NA,NA,40,"all"
12818,5,1,8,0,1.5,1.875,28,"all"
15750,3,2,19,0,1,1.47368421052632,359,"all"
5951,5,3,264,0,1,1.79166666666667,3057,"all"
40653,2,1,4,0,1,1.25,77,"all"
13466,NA,NA,NA,NA,NA,NA,8,"all"
40233,3,1,16,0,1,1.3125,337,"all"
14235,2,1,2,0,1.5,1.5,46,"all"
4481,3,1,58,0,1,1.25862068965517,1065,"all"
4380,NA,NA,NA,NA,NA,NA,2,"all"
6439,4,1,153,0,1,1.4640522875817,1664,"all"
2579,3,5,29,0,1,1.58620689655172,292,"all"
40670,4,6,986,0,1,1.45334685598377,8715,"all"
40142,NA,NA,NA,NA,NA,NA,1,"all"
17468,2,2,3,0,2,1.66666666666667,23,"all"
12122,3,4,51,0,2,1.64705882352941,721,"all"
15264,NA,NA,NA,NA,NA,NA,3,"all"
525,NA,NA,NA,NA,NA,NA,6,"all"
2989,3,1,171,0,1,1.12865497076023,2448,"all"
16447,3,3,92,0,1,1.14130434782609,3186,"all"
3818,3,2,24,0,1,1.41666666666667,266,"all"
14189,5,9,438,0,1,1.49086757990868,4702,"all"
1285,5,3,127,0,1,1.85826771653543,1064,"all"
10335,4,3,29,0,2,2.17241379310345,456,"all"
15395,5,5,513,0,1,1.66276803118908,3069,"all"
17317,4,6,74,0,1,1.71621621621622,905,"all"
433,3,2,28,0,1,1.35714285714286,297,"all"
906,5,10,154,0,2.5,2.54545454545455,1684,"all"
17657,5,1,581,0,1,1.60929432013769,1861,"all"
10927,2,1,1,0,2,2,2,"all"
2106,3,1,12,0,2,1.83333333333333,822,"all"
8989,4,2,4,0,3.5,3,36,"all"
4903,2,3,7,0,1,1.42857142857143,183,"all"
5184,NA,NA,NA,NA,NA,NA,44,"all"
4236,3,1,4,0,1.5,1.75,31,"all"
7929,3,3,118,0,1,1.10169491525424,2894,"all"
534,NA,NA,NA,NA,NA,NA,7,"all"
4171,3,2,34,0,1,1.29411764705882,531,"all"
617,1,4,4,0,1,1,47,"all"
40658,5,1,33,0,2,2.09090909090909,442,"all"
12161,3,2,17,0,1,1.41176470588235,666,"all"
17767,4,3,128,0,1,1.453125,2789,"all"
12376,NA,NA,NA,NA,NA,NA,31,"all"
11746,2,18,136,0,1,1.13235294117647,2322,"all"
1199,2,7,15,0,1,1.46666666666667,375,"all"
40158,3,1,21,0,1,1.52380952380952,351,"all"
772,5,1,92,0,2,2.07608695652174,676,"all"
13182,5,3,70,0,2,2.1,715,"all"
4058,5,4,578,0,1.5,1.7076124567474,4341,"all"
1899,2,7,17,0,1,1.41176470588235,325,"all"
10948,NA,NA,NA,NA,NA,NA,4,"all"
16629,4,1,150,0,1,1.31333333333333,3977,"all"
17844,2,4,7,0,2,1.57142857142857,106,"all"
9424,3,3,88,0,1,1.34090909090909,956,"all"
11431,4,2,131,0,1,1.51145038167939,1554,"all"
2816,2,1,5,0,1,1.2,157,"all"
9386,NA,NA,NA,NA,NA,NA,2,"all"
9362,2,1,11,0,1,1.09090909090909,171,"all"
5710,NA,NA,NA,NA,NA,NA,32,"all"
16881,3,1,4,0,1.5,1.75,103,"all"
1098,1,1,1,0,1,1,105,"all"
1824,1,1,1,0,1,1,12,"all"
6231,NA,NA,NA,NA,NA,NA,6,"all"
6232,4,3,7,0,3,3,107,"all"
13351,NA,NA,NA,NA,NA,NA,4,"all"
2542,3,1,15,0,1,1.4,76,"all"
15752,NA,NA,NA,NA,NA,NA,2,"all"
6454,NA,NA,NA,NA,NA,NA,5,"all"
17190,3,1,2,0,2,2,72,"all"
1972,NA,NA,NA,NA,NA,NA,34,"all"
40644,1,1,1,0,1,1,23,"all"
6484,NA,NA,NA,NA,NA,NA,18,"all"
40284,2,1,3,0,1,1.33333333333333,55,"all"
14920,4,2,98,0,1,1.44897959183673,962,"all"
16218,1,1,1,0,1,1,5,"all"
14125,NA,NA,NA,NA,NA,NA,27,"all"
87,2,1,3,0,1,1.33333333333333,5,"all"
15931,NA,NA,NA,NA,NA,NA,63,"all"
10529,NA,NA,NA,NA,NA,NA,1,"all"
10325,NA,NA,NA,NA,NA,NA,11,"all"
15711,NA,NA,NA,NA,NA,NA,6,"all"
3514,NA,NA,NA,NA,NA,NA,7,"all"
40280,NA,NA,NA,NA,NA,NA,2,"all"
3723,3,4,25,0,2,1.72,137,"all"
3945,1,7,7,0,1,1,67,"all"
17598,1,2,2,0,1,1,6,"all"
17586,5,1,12,0,2,2.58333333333333,38,"all"
12597,NA,NA,NA,NA,NA,NA,9,"all"
11436,NA,NA,NA,NA,NA,NA,1,"all"
3841,NA,NA,NA,NA,NA,NA,1,"all"
11442,2,1,1,0,2,2,15,"all"
9009,NA,NA,NA,NA,NA,NA,74,"all"
12992,1,1,1,0,1,1,48,"all"
11019,1,2,2,0,1,1,26,"all"
8654,2,28,207,0,1,1.13526570048309,1216,"all"
11788,3,1,253,0,1,1.300395256917,702,"all"
4626,3,1,3,0,1,1.66666666666667,30,"all"
6236,4,2,195,0,1,1.57948717948718,1428,"all"
9984,4,1,22,0,1,1.45454545454545,336,"all"
17031,4,1,101,0,1,1.3960396039604,945,"all"
1103,2,1,1,0,2,2,147,"all"
16413,2,8,33,0,1,1.24242424242424,458,"all"
12652,4,2,121,0,1,1.4297520661157,604,"all"
6837,2,8,74,0,1,1.10810810810811,1744,"all"
14691,NA,NA,NA,NA,NA,NA,7,"all"
8194,NA,NA,NA,NA,NA,NA,4,"all"
11987,NA,NA,NA,NA,NA,NA,12,"all"
10568,4,5,20,0,2,2.25,91,"all"
9534,NA,NA,NA,NA,NA,NA,26,"all"
8338,4,3,92,0,1,1.30434782608696,1185,"all"
2046,3,1,17,0,1,1.52941176470588,243,"all"
12879,NA,NA,NA,NA,NA,NA,21,"all"
1020,2,1,13,0,1,1.07692307692308,195,"all"
40048,5,1,27,0,2,2.11111111111111,61,"all"
6889,NA,NA,NA,NA,NA,NA,16,"all"
12926,1,1,1,0,1,1,6,"all"
2179,3,7,565,0,1,1.15575221238938,7516,"all"
40171,NA,NA,NA,NA,NA,NA,4,"all"
8935,1,1,1,0,1,1,17,"all"
2100,3,3,37,0,1,1.35135135135135,674,"all"
9093,1,2,2,0,1,1,21,"all"
6229,NA,NA,NA,NA,NA,NA,3,"all"
16896,4,4,44,0,2,1.95454545454545,297,"all"
40088,3,1,4,0,1.5,1.75,125,"all"
5653,NA,NA,NA,NA,NA,NA,15,"all"
10583,3,5,72,0,1,1.43055555555556,323,"all"
11439,4,2,146,0,1,1.3013698630137,1290,"all"
7363,1,4,4,0,1,1,14,"all"
1941,1,13,13,0,1,1,168,"all"
9092,NA,NA,NA,NA,NA,NA,3,"all"
10973,2,1,5,0,1,1.2,183,"all"
330,3,1,2,0,2.5,2.5,13,"all"
9719,4,6,295,0,2,1.75932203389831,639,"all"
1030,5,2,127,0,2,1.92913385826772,494,"all"
2794,2,3,16,0,1,1.1875,193,"all"
16016,4,1,3,0,1,2,99,"all"
16815,4,12,102,0,2,1.91176470588235,2496,"all"
584,3,1,21,0,1,1.0952380952381,147,"all"
1859,4,5,486,0,1,1.39094650205761,2462,"all"
14573,3,1,12,0,1,1.5,48,"all"
2384,NA,NA,NA,NA,NA,NA,4,"all"
2170,2,1,2,0,1.5,1.5,17,"all"
1894,NA,NA,NA,NA,NA,NA,2,"all"
2154,NA,NA,NA,NA,NA,NA,3,"all"
2123,4,1,28,0,1,1.35714285714286,884,"all"
2065,NA,NA,NA,NA,NA,NA,8,"all"
2139,NA,NA,NA,NA,NA,NA,13,"all"
2214,NA,NA,NA,NA,NA,NA,26,"all"
2293,4,6,300,0,2,1.74,1209,"all"
2359,1,3,3,0,1,1,37,"all"
2366,NA,NA,NA,NA,NA,NA,7,"all"
2187,1,2,2,0,1,1,13,"all"
2372,1,1,1,0,1,1,1,"all"
2257,5,1,2,0,3,3,2,"all"
10426,NA,NA,NA,NA,NA,NA,1,"all"
7513,NA,NA,NA,NA,NA,NA,4,"all"
4596,NA,NA,NA,NA,NA,NA,3,"all"
2391,4,5,62,0,1,1.56451612903226,108,"all"
1381,NA,NA,NA,NA,NA,NA,1,"all"
8332,NA,NA,NA,NA,NA,NA,10,"all"
15398,NA,NA,NA,NA,NA,NA,2,"all"
17287,NA,NA,NA,NA,NA,NA,2,"all"
12464,NA,NA,NA,NA,NA,NA,12,"all"
40015,NA,NA,NA,NA,NA,NA,45,"all"
2021,NA,NA,NA,NA,NA,NA,6,"all"
40017,NA,NA,NA,NA,NA,NA,1,"all"
40130,NA,NA,NA,NA,NA,NA,1,"all"
3530,NA,NA,NA,NA,NA,NA,2,"all"
40528,1,1,1,0,1,1,6,"all"
13704,NA,NA,NA,NA,NA,NA,1,"all"
1759,3,1,7,0,2,1.85714285714286,75,"all"
375,NA,NA,NA,NA,NA,NA,28,"all"
15629,NA,NA,NA,NA,NA,NA,21,"all"
15882,1,1,1,0,1,1,8,"all"
14351,NA,NA,NA,NA,NA,NA,3,"all"
40170,3,1,11,0,1,1.54545454545455,27,"all"
6557,NA,NA,NA,NA,NA,NA,1,"all"
7789,NA,NA,NA,NA,NA,NA,3,"all"
7721,2,2,5,0,1,1.4,72,"all"
5615,2,1,2,0,1.5,1.5,28,"all"
17608,NA,NA,NA,NA,NA,NA,3,"all"
7898,NA,NA,NA,NA,NA,NA,12,"all"
17345,NA,NA,NA,NA,NA,NA,15,"all"
17447,NA,NA,NA,NA,NA,NA,3,"all"
7065,1,1,1,0,1,1,50,"all"
2570,NA,NA,NA,NA,NA,NA,51,"all"
8410,NA,NA,NA,NA,NA,NA,48,"all"
4827,2,9,35,0,1,1.25714285714286,2044,"all"
11167,2,5,10,0,1.5,1.5,277,"all"
17365,3,1,14,0,2,1.71428571428571,298,"all"
8662,5,2,88,0,1,1.46590909090909,3167,"all"
12402,NA,NA,NA,NA,NA,NA,77,"all"
839,NA,NA,NA,NA,NA,NA,1,"all"
188,3,3,30,0,1,1.53333333333333,1742,"all"
1581,3,1,2,0,2.5,2.5,108,"all"
3600,NA,NA,NA,NA,NA,NA,2,"all"
40439,3,1,4,0,2,2.25,10,"all"
11326,3,2,4,0,2,2,50,"all"
10383,NA,NA,NA,NA,NA,NA,1,"all"
9966,NA,NA,NA,NA,NA,NA,1,"all"
7113,NA,NA,NA,NA,NA,NA,1,"all"
9108,NA,NA,NA,NA,NA,NA,8,"all"
17341,4,1,169,0,1,1.33727810650888,2593,"all"
9105,NA,NA,NA,NA,NA,NA,1,"all"
11318,4,1,18,0,2,1.77777777777778,180,"all"
154,2,2,9,0,1,1.22222222222222,282,"all"
15576,2,1,3,0,1,1.33333333333333,7,"all"
11753,3,1,41,0,1,1.4390243902439,223,"all"
9965,NA,NA,NA,NA,NA,NA,1,"all"
5856,2,2,12,0,1,1.16666666666667,63,"all"
9490,2,1,1,0,2,2,24,"all"
14625,NA,NA,NA,NA,NA,NA,4,"all"
5412,1,1,1,0,1,1,6,"all"
3766,2,1,2,0,1.5,1.5,104,"all"
3030,2,1,1,0,2,2,41,"all"
40573,3,2,55,0,1,1.45454545454545,558,"all"
14946,3,2,11,0,1,1.54545454545455,283,"all"
40262,2,1,5,0,1,1.2,116,"all"
12100,5,1,589,0,1,1.19354838709677,2568,"all"
6707,5,1,157,0,2,1.85350318471338,2537,"all"
1900,3,1,8,0,2,1.75,91,"all"
8272,3,2,102,0,1,1.24509803921569,1249,"all"
10208,1,2,2,0,1,1,8,"all"
16794,1,3,3,0,1,1,25,"all"
14802,1,1,1,0,1,1,18,"all"
8224,3,3,233,0,1,1.15021459227468,2727,"all"
40268,4,3,59,0,1,1.47457627118644,550,"all"
12867,5,2,772,0,1,1.26424870466321,6335,"all"
12937,5,4,158,0,1,1.65189873417722,4852,"all"
12987,3,2,11,0,1,1.63636363636364,185,"all"
8655,5,2,93,0,2,2.02150537634409,3575,"all"
868,1,11,11,0,1,1,198,"all"
15967,3,1,9,0,1,1.33333333333333,19,"all"
2074,NA,NA,NA,NA,NA,NA,11,"all"
40278,NA,NA,NA,NA,NA,NA,1,"all"
11983,NA,NA,NA,NA,NA,NA,3,"all"
3708,NA,NA,NA,NA,NA,NA,1,"all"
14554,1,2,2,0,1,1,8,"all"
9382,NA,NA,NA,NA,NA,NA,3,"all"
11353,NA,NA,NA,NA,NA,NA,1,"all"
12543,NA,NA,NA,NA,NA,NA,2,"all"
3430,3,1,6,0,1,1.5,56,"all"
40287,NA,NA,NA,NA,NA,NA,2,"all"
2993,NA,NA,NA,NA,NA,NA,178,"all"
16635,4,2,6,0,2,2.33333333333333,41,"all"
6064,1,1,1,0,1,1,2,"all"
11356,1,4,4,0,1,1,62,"all"
4633,1,1,1,0,1,1,5,"all"
40292,2,1,4,0,1,1.25,54,"all"
9764,2,1,6,0,1,1.16666666666667,664,"all"
9129,2,7,60,0,1,1.11666666666667,2018,"all"
3366,1,2,2,0,1,1,76,"all"
40299,NA,NA,NA,NA,NA,NA,6,"all"
2319,NA,NA,NA,NA,NA,NA,3,"all"
40298,2,2,5,0,1,1.4,26,"all"
40418,NA,NA,NA,NA,NA,NA,38,"all"
11686,NA,NA,NA,NA,NA,NA,2,"all"
4309,5,3,1002,0,1,1.42215568862275,11202,"all"
13453,3,4,31,0,2,1.64516129032258,567,"all"
17080,NA,NA,NA,NA,NA,NA,9,"all"
777,5,1,12,0,1,1.58333333333333,169,"all"
40498,4,4,268,0,1,1.3134328358209,2996,"all"
40607,5,20,197,0,3,2.72081218274112,1271,"all"
40688,1,4,4,0,1,1,45,"all"
10999,4,2,44,0,1,1.40909090909091,446,"all"
40836,2,8,17,0,1,1.47058823529412,549,"all"
3689,1,3,3,0,1,1,149,"all"
40870,2,1,2,0,1.5,1.5,29,"all"
40946,3,2,11,0,1,1.54545454545455,186,"all"
40191,1,1,1,0,1,1,22,"all"
40414,2,4,18,0,1,1.22222222222222,424,"all"
40912,NA,NA,NA,NA,NA,NA,31,"all"
40640,NA,NA,NA,NA,NA,NA,5,"all"
6706,2,1,9,0,1,1.11111111111111,505,"all"
12318,2,4,20,0,1,1.2,737,"all"
15483,5,31,647,0,2,2.38176197836167,2636,"all"
40282,4,1,209,0,1,1.36842105263158,932,"all"
944,3,1,55,0,1,1.32727272727273,440,"all"
40845,1,5,5,0,1,1,335,"all"
6753,3,1,22,0,1,1.31818181818182,112,"all"
193,1,6,6,0,1,1,474,"all"
15581,3,1,41,0,1,1.21951219512195,396,"all"
40720,2,7,46,0,1,1.15217391304348,238,"all"
41037,1,17,17,0,1,1,169,"all"
1057,5,3,28,0,2,2.5,169,"all"
3813,3,10,74,0,2,1.71621621621622,207,"all"
40657,3,2,19,0,1,1.42105263157895,208,"all"
40846,NA,NA,NA,NA,NA,NA,7,"all"
15618,3,1,12,0,1,1.33333333333333,405,"all"
40673,NA,NA,NA,NA,NA,NA,1,"all"
4687,4,3,76,0,1,1.55263157894737,790,"all"
4703,2,3,32,0,1,1.09375,1161,"all"
40636,1,7,7,0,1,1,148,"all"
1142,1,4,4,0,1,1,29,"all"
40847,1,3,3,0,1,1,20,"all"
40609,NA,NA,NA,NA,NA,NA,1,"all"
13962,4,1,48,0,1,1.27083333333333,287,"all"
1319,NA,NA,NA,NA,NA,NA,27,"all"
5027,2,2,8,0,1,1.25,96,"all"
40848,3,5,32,0,1,1.5625,297,"all"
1450,3,5,32,0,1.5,1.65625,664,"all"
40577,1,1,1,0,1,1,20,"all"
40828,2,5,14,0,1,1.35714285714286,85,"all"
40646,1,2,2,0,1,1,38,"all"
40821,2,4,21,0,1,1.19047619047619,643,"all"
5826,NA,NA,NA,NA,NA,NA,2,"all"
41010,2,3,5,0,2,1.6,83,"all"
40839,3,1,1,0,3,3,22,"all"
40473,2,5,18,0,1,1.27777777777778,317,"all"
11078,3,1,8,0,2,1.75,333,"all"
40728,NA,NA,NA,NA,NA,NA,4,"all"
6051,4,1,458,0,1,1.22270742358079,4329,"all"
6055,5,19,106,0,3,2.97169811320755,532,"all"
6864,NA,NA,NA,NA,NA,NA,1,"all"
15818,3,1,42,0,1,1.35714285714286,275,"all"
40612,4,5,26,0,2,2.46153846153846,275,"all"
40613,3,2,32,0,1,1.40625,462,"all"
40716,2,5,14,0,1,1.35714285714286,1696,"all"
12372,3,7,77,0,1,1.45454545454545,592,"all"
14190,4,1,38,0,1.5,1.92105263157895,209,"all"
15904,2,3,4,0,2,1.75,89,"all"
40825,NA,NA,NA,NA,NA,NA,36,"all"
15966,NA,NA,NA,NA,NA,NA,2,"all"
40849,2,1,31,0,1,1.03225806451613,707,"all"
40708,5,1,510,0,1,1.66862745098039,3176,"all"
4116,2,6,32,0,1,1.1875,1586,"all"
4129,3,6,69,0,1,1.52173913043478,509,"all"
40685,3,2,143,0,1,1.25174825174825,1488,"all"
6525,2,5,14,0,1,1.35714285714286,274,"all"
6563,2,3,6,0,1.5,1.5,160,"all"
40850,2,1,1,0,2,2,4,"all"
6613,NA,NA,NA,NA,NA,NA,12,"all"
40409,NA,NA,NA,NA,NA,NA,3,"all"
5607,NA,NA,NA,NA,NA,NA,3,"all"
16098,NA,NA,NA,NA,NA,NA,1,"all"
40135,4,2,96,0,2,1.72916666666667,1099,"all"
40366,2,14,58,0,1,1.24137931034483,1401,"all"
40689,2,1,8,0,1,1.125,131,"all"
11852,5,6,54,0,3,2.77777777777778,94,"all"
11949,4,1,39,0,2,1.87179487179487,407,"all"
6969,3,10,182,0,1,1.41208791208791,2032,"all"
8049,2,1,1,0,2,2,16,"all"
16332,3,6,67,0,1,1.56716417910448,695,"all"
41012,3,1,3,0,2,2,9,"all"
16338,NA,NA,NA,NA,NA,NA,4,"all"
41020,2,7,40,0,1,1.175,146,"all"
4141,2,2,8,0,1,1.25,116,"all"
40642,NA,NA,NA,NA,NA,NA,9,"all"
1904,2,1,4,0,1,1.25,40,"all"
40840,4,3,74,0,1,1.59459459459459,358,"all"
41055,2,1,5,0,1,1.2,104,"all"
1949,3,2,31,0,1,1.32258064516129,318,"all"
1961,NA,NA,NA,NA,NA,NA,9,"all"
1990,5,4,937,0,1,1.39594450373533,5183,"all"
41078,4,4,40,0,1.5,1.75,267,"all"
41084,2,7,30,0,1,1.23333333333333,680,"all"
41148,4,5,35,0,2,2.14285714285714,110,"all"
41151,NA,NA,NA,NA,NA,NA,2,"all"
41152,3,4,59,0,1,1.42372881355932,463,"all"
2113,1,3,3,0,1,1,5,"all"
2142,3,3,74,0,1,1.36486486486486,409,"all"
2177,NA,NA,NA,NA,NA,NA,9,"all"
2219,1,2,2,0,1,1,10,"all"
41126,3,11,114,0,1,1.58771929824561,146,"all"
41042,NA,NA,NA,NA,NA,NA,2,"all"
16385,3,1,96,0,1,1.16666666666667,600,"all"
14360,3,1,13,0,1,1.23076923076923,56,"all"
8330,NA,NA,NA,NA,NA,NA,1,"all"
40032,3,1,32,0,1,1.3125,263,"all"
40721,1,4,4,0,1,1,18,"all"
14493,5,11,806,0,2,1.84367245657568,4436,"all"
40727,3,5,66,0,1,1.33333333333333,857,"all"
40369,5,1,91,0,1,1.7032967032967,1508,"all"
40637,5,9,841,0,1,1.48751486325803,8225,"all"
40484,3,1,43,0,1,1.30232558139535,279,"all"
40737,3,3,154,0,1,1.31818181818182,451,"all"
2500,NA,NA,NA,NA,NA,NA,1,"all"
2526,NA,NA,NA,NA,NA,NA,3,"all"
16471,1,1,1,0,1,1,30,"all"
4834,NA,NA,NA,NA,NA,NA,2,"all"
4836,NA,NA,NA,NA,NA,NA,3,"all"
40615,2,1,3,0,1,1.33333333333333,38,"all"
9152,NA,NA,NA,NA,NA,NA,14,"all"
40617,NA,NA,NA,NA,NA,NA,1,"all"
40542,NA,NA,NA,NA,NA,NA,1,"all"
40590,NA,NA,NA,NA,NA,NA,4,"all"
40662,NA,NA,NA,NA,NA,NA,3,"all"
3507,NA,NA,NA,NA,NA,NA,1,"all"
3513,3,1,5,0,2,1.8,11,"all"
3589,5,1,31,0,2,1.93548387096774,430,"all"
40724,4,1,1,0,4,4,1129,"all"
40923,1,1,1,0,1,1,1,"all"
40671,1,2,2,0,1,1,5,"all"
12643,4,2,401,0,1,1.40149625935162,1506,"all"
40897,2,4,25,0,1,1.16,103,"all"
7487,2,1,1,0,2,2,4,"all"
40890,1,1,1,0,1,1,8,"all"
40841,NA,NA,NA,NA,NA,NA,59,"all"
40908,NA,NA,NA,NA,NA,NA,3,"all"
40910,5,1,103,0,1,1.62135922330097,1751,"all"
40909,NA,NA,NA,NA,NA,NA,1,"all"
12943,NA,NA,NA,NA,NA,NA,6,"all"
40554,NA,NA,NA,NA,NA,NA,8,"all"
40788,1,1,1,0,1,1,3,"all"
41158,NA,NA,NA,NA,NA,NA,1,"all"
41162,3,1,1,0,3,3,6,"all"
41163,NA,NA,NA,NA,NA,NA,12,"all"
41165,NA,NA,NA,NA,NA,NA,1,"all"
41169,3,6,32,0,1,1.65625,119,"all"
41171,NA,NA,NA,NA,NA,NA,1,"all"
41174,1,1,1,0,1,1,1,"all"
41176,3,1,21,0,1,1.42857142857143,43,"all"
41178,NA,NA,NA,NA,NA,NA,1,"all"
41180,NA,NA,NA,NA,NA,NA,1,"all"
41184,NA,NA,NA,NA,NA,NA,3,"all"
41181,2,3,4,0,2,1.75,21,"all"
41185,NA,NA,NA,NA,NA,NA,1,"all"
41186,NA,NA,NA,NA,NA,NA,18,"all"
41191,2,1,1,0,2,2,1,"all"
41022,NA,NA,NA,NA,NA,NA,6,"all"
41021,NA,NA,NA,NA,NA,NA,1,"all"
41041,3,3,23,0,2,1.65217391304348,80,"all"
40686,NA,NA,NA,NA,NA,NA,1,"all"
40763,NA,NA,NA,NA,NA,NA,2,"all"
40835,NA,NA,NA,NA,NA,NA,1,"all"
40924,NA,NA,NA,NA,NA,NA,1,"all"
11206,3,1,1,0,3,3,1,"all"
11288,NA,NA,NA,NA,NA,NA,1,"all"
40827,NA,NA,NA,NA,NA,NA,1,"all"
40852,NA,NA,NA,NA,NA,NA,1,"all"
40801,2,1,3,0,1,1.33333333333333,12,"all"
3613,1,4,4,0,1,1,143,"all"
40851,2,64,224,0,1,1.28571428571429,739,"all"
40618,NA,NA,NA,NA,NA,NA,2,"all"
10732,NA,NA,NA,NA,NA,NA,1,"all"
40766,2,2,3,0,2,1.66666666666667,15,"all"
4393,2,3,3,0,2,2,23,"all"
11955,4,1,7,0,2,2.28571428571429,15,"all"
11541,1,3,3,0,1,1,101,"all"
11565,1,6,6,0,1,1,12,"all"
11574,1,6,6,0,1,1,133,"all"
11666,3,1,6,0,1,1.33333333333333,272,"all"
11676,NA,NA,NA,NA,NA,NA,1,"all"
10118,NA,NA,NA,NA,NA,NA,1,"all"
12048,2,1,3,0,1,1.33333333333333,14,"all"
12069,NA,NA,NA,NA,NA,NA,2,"all"
40904,NA,NA,NA,NA,NA,NA,10,"all"
2783,2,1,5,0,1,1.2,23,"all"
12164,2,1,2,0,1.5,1.5,13,"all"
12278,NA,NA,NA,NA,NA,NA,13,"all"
40725,NA,NA,NA,NA,NA,NA,1,"all"
14411,2,1,1,0,2,2,1,"all"
40641,2,2,17,0,1,1.11764705882353,240,"all"
40903,2,7,31,0,1,1.2258064516129,183,"all"
6136,1,9,9,0,1,1,350,"all"
6143,NA,NA,NA,NA,NA,NA,1,"all"
2865,NA,NA,NA,NA,NA,NA,26,"all"
5442,NA,NA,NA,NA,NA,NA,1,"all"
41023,1,1,1,0,1,1,4,"all"
4413,NA,NA,NA,NA,NA,NA,16,"all"
2984,3,24,109,0,2,1.77064220183486,931,"all"
5562,2,1,15,0,1,1.06666666666667,53,"all"
16936,NA,NA,NA,NA,NA,NA,2,"all"
40863,NA,NA,NA,NA,NA,NA,1,"all"
40768,NA,NA,NA,NA,NA,NA,1,"all"
40770,2,1,3,0,1,1.33333333333333,6,"all"
40769,NA,NA,NA,NA,NA,NA,1,"all"
40028,NA,NA,NA,NA,NA,NA,1,"all"
3076,NA,NA,NA,NA,NA,NA,1,"all"
41031,NA,NA,NA,NA,NA,NA,1,"all"
3103,NA,NA,NA,NA,NA,NA,1,"all"
40866,1,2,2,0,1,1,19,"all"
3116,1,1,1,0,1,1,2,"all"
3128,NA,NA,NA,NA,NA,NA,11,"all"
3177,NA,NA,NA,NA,NA,NA,1,"all"
3179,2,1,3,0,1,1.33333333333333,14,"all"
10840,2,2,12,0,1,1.16666666666667,96,"all"
8932,1,3,3,0,1,1,114,"all"
8939,NA,NA,NA,NA,NA,NA,9,"all"
13084,2,2,23,0,1,1.08695652173913,178,"all"
40368,1,3,3,0,1,1,12,"all"
14824,3,4,154,0,1,1.2987012987013,792,"all"
13121,2,14,58,0,1,1.24137931034483,370,"all"
14859,2,1,8,0,1,1.125,109,"all"
12810,1,1,1,0,1,1,21,"all"
12905,NA,NA,NA,NA,NA,NA,3,"all"
7841,NA,NA,NA,NA,NA,NA,3,"all"
13324,NA,NA,NA,NA,NA,NA,1,"all"
