CODE_CBNA	MATURITY	LONGEVITY	HEIGHT	WOODY	DISPERSAL	LIGHT	LIGHT_TOLERANCE	SOIL	SOIL_TOLERANCE	GRAZ_MOW_TOLERANCE	PALATABILITY
12880		3	8	Suffrutescent		4	1	1.5	1	2	
12881			8	Suffrutescent		4	1	1.5	1	2	
12886				Herbaceous	1	4	1	3	1	1	
12887			15	Herbaceous		4	1	4	1	4	
12889			6	Herbaceous	6	4	1	4	1	4	
12891			15	Herbaceous	7	4	1	4	1	4	
12892			25	Herbaceous	1	4	1	1.5	1	2	
12900			11.5	Herbaceous	7	4	1	2.5	1		
12901			37.5	Herbaceous	2	3	1	3	1		
12902				unknown	1						
12905			9	Herbaceous		4	1	1	1		
12907		120	2500	Frutescent	4	4	2	3.5	2		
12911	2	2	100	Herbaceous	6	3	2	4	1		
12913				Herbaceous		4	1	4	1		
12919		1	75	Herbaceous	7	4	1	4	1		
12922			40	Herbaceous		4	1	5	1		
12923			60	Herbaceous	2	4	1	5	1		
12925				Frutescent		4	1	3	1		
12926				Frutescent		4	1	2	1		
12928				Frutescent		5	1	3	1		
12932			77.5	Herbaceous	6	4	1	4.5	1		
12936				Herbaceous		4	1	4	1		
12937				Herbaceous		4	1	4	1		
12942		2	61.5	Herbaceous	6	3	1	4	1		
12945				unknown		3	1	3	1		
12947				Herbaceous		4	1	4	1		
12951			60	Suffrutescent	6	4	1	4	1		
12953		14	115	Suffrutescent	6	3	1	4	1	1	
12963				Herbaceous		4	1	4	1		
12965			41	Herbaceous	6	4	1	4	1	2	
12975				Herbaceous		4	1	4	1		
12978				Herbaceous		4	1	4	1		
12985				Herbaceous		4	1	4	1		
12986		3	30	Herbaceous	6	4	1	4	1		
12987				Herbaceous		4	1	4	1		
12992		25		Frutescent		3	1	3	1		
13003		41	125	Frutescent	5	4	1	2.5	1		
13005		12		unknown		4	1	2	1		
13009			200	Frutescent	5			3			
13018				Frutescent		3	2	3	1		
13027		24	24.5	Frutescent	3	4	1	2	1		
13029	6	14	4	Suffrutescent	3	4	1	1.5	1		
13036		26	80	Frutescent	6	2	1	2	1		
13037		26		Frutescent		2	1	2	1		
13039		38	77.5	Frutescent	6	2	2	3	1		
13043		29	8	Suffrutescent	3	3	2	1.5	1		
13060			15	Frutescent	1	4	1	1.5	1		
13064		17	27.5	Herbaceous	2	4	1	3.5	1		
13066			15	Suffrutescent	1	4	1	1.5	1		
13077	12	1000	2000	Frutescent	4	2	1	2	1		
13081		1000	3000	Frutescent	4	2	1	3	1		3
13086				Frutescent		2	1	3	1		
13090			105	unknown							
13092	1		2	Herbaceous	6	4	1	3	1		
13094		1		unknown		4	1	4	1		
13096		500	1500	Frutescent	2	3	1	3	1		
13100		100	3000	Frutescent	4	2	1	4	1		
13101		100	2500	Frutescent	4	2	1	4	1		
13102		500	2050	Frutescent	4	3	1	2.5	1		
13112			30	Herbaceous	6	4	1	3.5	1		
13113			20	Herbaceous	6	2	2	3	1		
13114			62.5	Herbaceous	6	3	2	4	1		
13117				unknown		3	1	3	1		
13120				unknown	7			5			4
13121	1	12	23	Herbaceous		3	2	5	2	2	
13122				Herbaceous		3	2	4	1	2	
13126				Herbaceous		4	1	5	1	1	
13127	1	1	35	Herbaceous	6	4	1	5	1	2	
13129		6	33.25	Herbaceous	3	4	1	2	1		
13131		1	25	Herbaceous	3	5	1	1.5	1		
13132			70	Herbaceous	3	5	1	1.5	1		
13134		11	50	Herbaceous	3	4	1	2	1		
13144			8	Herbaceous	3	4	1	1.5	1		
13146			20	Herbaceous	3	3	1	2.5	1	3	
13153	3	10	15.5	Herbaceous	3	3	1	2	1		4
13157	1.5		86.5	Herbaceous	5	3	1	3	1	2	4
13161				unknown	3						
13163				Herbaceous		3	1	4	1	2	
13164				Herbaceous		3	1	4	1	2	
13165				Herbaceous	3	3	1	3	1	2	
13168				Herbaceous		3	1	3	1	2	
13171				Herbaceous		3	1	3	1	2	
13173			20	Herbaceous	3	3	2	1.5	1		
13176		16	4.5	Herbaceous	3	4	1	1.5	1		
13179		9	35.5	Herbaceous	3	3	1	2	1		
13181			25	Herbaceous	3	4	1	2	1		
13182				Herbaceous		3	1	4	1	2	
13185		1	21.5	Herbaceous	7	4	1	3	1		
13186			20	Herbaceous	6	4	1	3	1		
13189			23.5	Herbaceous	7	4	1	3	1		
13190			15	Herbaceous	6	4	2	1.5	1		
13191			12	Herbaceous	6	4	1	3	1		
13192			18.5	Herbaceous	6	4	2	3	1		
13195		1	20	Herbaceous	7	4	1	3	1		
13200				Herbaceous	6						
13204				Herbaceous	6	4	2	3	1		
13206				Herbaceous	6	4	2	3	1		
13207			20	Herbaceous	7	4	1	3	1		
13215				unknown		4	1	3	1		
13218		6	40	Herbaceous	7	4	1	4	1	2	
13225	2		4.25	Herbaceous	3	3	1	2	1	2	
13226			12	Herbaceous		3	1	3	1	2	
13227			12	Herbaceous	3	3	1	3	1	2	
13228			12	Herbaceous	3	3	1	3	1	2	
13232				Herbaceous		4	1	2	1	2	
13237				unknown		5	1	1	1		
13238			15	Herbaceous	7	3	1	3	1	2	
13239				Herbaceous		3	1	3	1		
13241		2	11.5	Herbaceous	4	2	2	3.5	1		4
13243	2	7	2.75	Herbaceous	3	5	2	2	1	2	
13249				Herbaceous		4	1	1.5	1	2	
13250			76.75	Herbaceous	3	4	1	2	1	2	
13258			17	Herbaceous	3	3	1	1.5	1	2	
13259				Herbaceous		4	1	2	1	2	
13262			2	Herbaceous	3	5	1	1	1		
13266			10	Herbaceous	3	3	1	2	1	2	
13267				Herbaceous		3	1	3	1		
13273			30	Herbaceous	3	4	1	3	1	2	
13276			11.5	Herbaceous	3	3	1	2	1	2	
13281			22	Herbaceous	3	3	2	2	1	2	
13283			7.5	Herbaceous	6	4	1	2	1	2	
13287				Herbaceous		4	1	2	1	2	
13290				Herbaceous		5	1	3	1	2	
13291	4	4	19	Herbaceous	3	2	1	2.5	1		
13297			5	Herbaceous	3	5	1	1.5	1		
13298		5	10	Herbaceous	3	3	1	4	1	2	
13304			7	Herbaceous	3	3	1	1.5	1	1	
13307				Herbaceous		3	1	1	1	1	
13309				Herbaceous		4	1	2	1	2	
13310			8	Herbaceous	3	4	1	1.5	1		
13312			13	Herbaceous	3	4	1	2	1	2	
13313			10	Herbaceous	3	3	1	2.5	1	2	
13314		3	14.5	Herbaceous	3	2	1	3	1	2	
13315		3	18	Herbaceous	3	3	1	3	1	2	
13316		3		Herbaceous		3	1	3	1	2	
13317		3		Herbaceous		3	1	3	1	2	
13319		17	8	Herbaceous	3	4	1	1	1	1	
13322			25	Herbaceous	3	4	1	2.5	1	2	
13324				Herbaceous		4	1	2.5	1	2	
13333			4	Herbaceous	3	3	1	2	1	2	
13335			11	Herbaceous	3	3	1	2	1	2	
13336	1	3	25	Herbaceous	7	4	1	3	1	2	
13346				Herbaceous		4	1	2	1	2	
13348			6.75	Herbaceous	3	4	1	1	1		
13353			8	Frutescent	6	4	1			1	
13354			22.5	unknown		4	1				
13355			35	Suffrutescent	6	4	1				
13356		10	35	Suffrutescent	6	4	1				
13363			1000	Frutescent	2	3	1	3	1		
13364				unknown		3	1	3	1		
13366				unknown		3	1	3	1		
13372				unknown		3	1	4	1		
13377		190	1000	Frutescent	6	4	1	4	1		
13378				unknown		3	1	4	1		
13383			3	Herbaceous	6	4	1	2.5	1		
13443			110	Herbaceous	2	4	1	4	1		
13445				unknown		4	1	2	1		
13448				unknown		4	1	3	1		
13453	0		10	Herbaceous		4	1	3	1		
13455			29	Herbaceous	6	4	1	3	1		
13458	0		41.5	Herbaceous	6	4	1	3	1		
13463				Herbaceous	1	4	1	3	1		
13466			10	Herbaceous	1	4	1	2	1		
13467			15	Herbaceous	1	4	1	2	1		
13472				Herbaceous	1	4	1	2	1		
13475				unknown		3	1	4	1	2	
13477			39	Herbaceous	2	3	1	3.5	1	2	
13480			40	Herbaceous	2	4	1	1.5	2	2	
13481				Herbaceous		4	1	3	1	2	
13484			23	Herbaceous	2	4	2	3	1	2	
13487				Herbaceous		4	2	2	1	2	
13490			25	Herbaceous	2	4	1	2	1	2	
13491				Herbaceous		4	2	4	1	2	
13495				Herbaceous		5	1	2	1	2	
13499				Herbaceous		4	1	3	1	2	
13500			25	Herbaceous	1	5	1	2	1	2	
13507			22.5	Herbaceous	1	5	1	1.5	1	2	
13508			22.25	Herbaceous	2	4	2	1.5	1	2	
13513			13	Herbaceous	1	4	1	1	1		
13515			17.5	Herbaceous	2	4	1	1.5	1	2	
13516			45	Herbaceous	2	3	1	4	1	2	
13517				Herbaceous		4	1	3	1	2	
13519			40	Herbaceous	7	3	2	2.5	1	2	
13525				Herbaceous		4	1	3	1	2	
13526				Herbaceous		4	1	3	1	2	
13532			80	Herbaceous	2	4	1	3	1	2	
13533				Herbaceous		4	1	4	2	2	
13535			35	Herbaceous	2	4	1	3	2	2	
13542			38	Herbaceous		3	2	3	2	2	
13545			80	Herbaceous	2	4	1	3	1	2	
13546			30	Herbaceous	2	4	2	3	2	3	
13547				Herbaceous		3	2	4	1	2	
13548			50	Herbaceous	2	4	1	3	1	2	
13549			36	Herbaceous	7	3	2	3.5	1	2	
13551			31.5	Herbaceous	2	4	1	2	1	2	
13554				Herbaceous		5	1	2	1	2	
13557				Herbaceous		5	1	2	2	2	
13560	3		26.5	Herbaceous	3	2	2	3	2	2	
13561			32	Herbaceous	2	4	2	3	2	2	
13562			42	Herbaceous	2	4	1	3	2	3	
13586				Herbaceous		3	1	3	1	2	
13587	5		48	Herbaceous	2	3	1	4	1		
13588				Herbaceous		3	1	4	1		
13590				Herbaceous		4	1	2	1		
13593				Herbaceous		4	1	2	1		
13596			10.5	Herbaceous	3	3	1	3.5	1	2	
13597			14	Herbaceous	1	5	1	1.5	1	2	
13608			25	Herbaceous	1			1			
13611				Herbaceous		4	1	3	1	2	
13627				Herbaceous		4	1	3	1	1	
13634			27.85	Herbaceous	7	4	1	3.5	1	2	
13637				Herbaceous		4	1	4	1	2	
13639	5		24	Herbaceous	3	4	2	2	1	2	
13652				Herbaceous		4	1	3	1	2	
13675			20	Herbaceous	1	3	2	2.5	1		
13677	5.5		30	Herbaceous	2	4	1	1.5	1	2	4
13681	5		30	Herbaceous	2	3	2	2	1	1	
13685			20	Herbaceous	2	4	1	1.5	1		
13694			25	unknown	6			3			
13695			30	Herbaceous		3	2	3	1		
13697	7		25	Herbaceous	6	2	2	3	1		
13702				unknown		3	2	2	1		
13704				Herbaceous		3	2	3	1		
13719				Frutescent		3	1	3	1		
13723			70	Frutescent	6	3	1	2.5	1		
13728			100	Herbaceous	6	4	1	3	2		
13729				Herbaceous		4	1	3	2		
13734			45	Herbaceous	6	3	1	2	1		
13742	6		90	Herbaceous	2	4	2	3	2	2	2
13743				Herbaceous		4	1	4	1	2	
13744				Herbaceous		3	2	3	1	2	
13763			30	Herbaceous	2	4	1	2.5	1	2	
13772			75	Herbaceous	2	3	2	4	1	2	
13776			2.5	Herbaceous	1	4	1	2	1	2	
13777			15	Herbaceous	7	4	1	3	1	2	
13783	11.5		24	Herbaceous	7	3	2	3	1	3	
13799				unknown		3	2	3	1	2	
13801				unknown		4	1	3	1		
13804			15	Herbaceous	6	3	2	2.5	1		
13809			13	Herbaceous	5	1	1	2.5	1		
13811			50	Herbaceous	6	2	1	3	1	1	
13812	10	10	21	Herbaceous	5	3	1	2.5	1	1	
13814			50	Herbaceous	6	2	1	3	1	1	
13816			57.5	Herbaceous	6	3	1	3	1		
13828			20	Herbaceous	6	4	1	3	1	1	
13829	4		45	Herbaceous	2	4	1	3	1		
13835			78	Herbaceous	2	3	2	3.5	1	3	
13838			75	Herbaceous	2	3	2	3.5	1	3	
13839			13.5	Herbaceous	2	3	1	2	1		
13843			40	Herbaceous	2	4	1	3	1	2	
13849				Herbaceous		4	1	2	1	1	
13850			60	Herbaceous	4	4	1	3.5	1	1	
13851			11	Herbaceous	4	4	1	2	1	1	
13853			14	Herbaceous	2	5	1	1	1		
13854	6		40	Herbaceous	6	3	2	2	1	3	
13857			10	Herbaceous	1	5	1	1	1		
13858			55	Herbaceous	2			2			
13859			22	Herbaceous	1	4	1	3.5	1		
13860			19	Herbaceous	1	3	2	1.5	1		
13861			30	Herbaceous	2	4	1	2	1		
13863			45	Herbaceous	2	3	1	2.5	1	2	
13865			28	Herbaceous	1	3	1	2	1	2	
13867			45	Herbaceous	2	4	1	2	1	1	
13871	3		10	Herbaceous	2	4	1	1	1		4
13872	3		17	Herbaceous	7	4	1	2	1	2	4
13874				Herbaceous		3	1	2	1	2	
13876				Herbaceous		4	1	1	1		
13881			20	Herbaceous	2	3	2	3	1	2	
13884			31.5	Herbaceous	2	3	1	2	1	2	
13887	3		8.75	Herbaceous	2	5	1	1.5	1	3	4
13888	3		18	Herbaceous	1	5	1	1.5	1	3	4
13889	3		24	Herbaceous	1	5	1	1.5	1	2	4
13892			16.5	Herbaceous	6	4	1	2	1	2	
13895			45	Herbaceous	2	3	2	2.5	1		
13899			40	Herbaceous	2	4	1	2	1	2	
13900			17	Herbaceous	3	2	2	2.5	1	2	
13902			12	Herbaceous	1	4	1	2	1	2	
13903			20	Herbaceous	1	4	1	2.5	1		
13904			40	Herbaceous	2	4	1	3	1	2	
13906			46.5	Herbaceous	2	4	1	3	1	2	
13907				unknown	7			3			
13909				Herbaceous		4	1	3	1	1	
13910			25	Herbaceous		4	1	3	1	1	
13912				unknown	2			3			
13913			30	Herbaceous		3	2	3	1	2	
13916	2		22.5	Herbaceous	6	3	1	2	1	2	4
13917			90	Herbaceous	4	4	2	3	1	2	
13919			15	Herbaceous	2	3	2	3	1	1	
13920			15	Herbaceous	3	4	2	1	1	1	
13924	1		35	Herbaceous	6	4	1	2.5	1	3	
13926				Herbaceous		4	1	3	1	3	
13931			20	Herbaceous	1	5	1	1	1		
13932			15	Herbaceous	2	5	1	1	1	2	
13933	1.5		27.5	Herbaceous	6	3	2	2	1	2	4
13934				unknown		3	2	2	1	2	
13935				unknown		3	2	2	1	2	
13938	1		20	Herbaceous	6	3	1	2.5	1	2	
13941				Herbaceous		4	1	2	1		
13942				Herbaceous		4	1	2	1		
13945	3		13.5	Herbaceous	3	4	1	3	1	2	4
13946	3		22	Herbaceous	2	4	1	2	1	2	4
13947				Herbaceous		3	2	2	1	2	
13948				Herbaceous		5	1	2	1		
13959			136	Herbaceous				2			
13960			7	Herbaceous	1	3	2	2	1		
13962				Herbaceous		3	2	2	1		
13964				Herbaceous		4	1	2	1	1	
13965				Herbaceous	1	4	1	1	1		
13967			40	Herbaceous	5	3	1	4	1	3	
13969			70	Herbaceous	2	4	1	3	1		
13971			20	Herbaceous	1	5	1	3	1	2	
13973			22.5	Herbaceous	2	4	2	2	1	2	
13976			10	Herbaceous	3	3	2	2	1	2	
13982			15	Herbaceous	3	5	1	1	1		
13985			60	Herbaceous	2	4	1	2	1	2	
13990			25	Herbaceous	2	4	1	1	1		
13993			15	Herbaceous	2	4	1	2	1	1	
13997				unknown		4	1	1	1	1	
13998			17	Herbaceous	1	4	1	1	1	1	
14000				Herbaceous		3	1	4	1		
14001				Herbaceous	1	5	1	1	1		
14003			40	Herbaceous	7	4	1	3.5	1		
14004				unknown		4	2	2	1	1	
14006			7	Herbaceous	1	5	1	1	1		
14009			16.5	Herbaceous	5	3	2	2	1	2	
14011			17	Herbaceous	6	5	1	1.5	1		
14024	3		16	Herbaceous	2	4	1	2	1	2	4
14025				Herbaceous		3	2	4	1	3	
14027				Herbaceous		3	2	4	1	3	
14031				Herbaceous		4	1	1	1	1	
14039			10	Herbaceous	3	3	2	2	1	1	
14043			5	Herbaceous	3	5	1	2	1	1	
14048	0		25	Herbaceous	3	3	2	2.5	1	2	
14051			24.5	Herbaceous	6	3	2	2.5	1	2	
14052			31.5	Herbaceous	3	3	1	2.5	1	2	
14054	3		17.5	Herbaceous	2	4	1	2	1	2	4
14056			61.5	Herbaceous	2	4	2	4	1	1	
14058				Herbaceous		4	2	4	1	1	
14060			12	Herbaceous	4	5	1	2	1	1	
14061			15	Herbaceous	1	4	1	1	1		
14062			70	Herbaceous	2	2	2	4	1		
14063			42.5	Herbaceous	2	2	2	3	1		
14064			13.5	Herbaceous	3	3	2	2.5	1	2	
14068			22	Herbaceous		4	1	2	1	2	
14069				unknown				2			
14071				Herbaceous		3	2	2	1		
14074			55	Herbaceous	2	4	1	3	1	1	
14077			15	Herbaceous	6	4	1	1.5	1	2	
14078				Herbaceous		4	1	2	1		
14085			35	Herbaceous	2	2	2	3	1	1	
14086				Herbaceous		3	1	3	1		
14088			87.5	Herbaceous	2	4	1	3.5	1	2	
14090			55	Herbaceous	2	4	1	2	1	2	
14091	3		8.5	Herbaceous	2	5	1	1	1		4
14094	6		10	Herbaceous	6	4	1	2	1	2	4
14098			13.7125	Herbaceous		4	1	2	1	2	4
14106			34	Herbaceous	7	4	1	3.5	1	2	
14110			50	Herbaceous		3	2	3	1		
14111				unknown	6			3			
14114			46.5	Herbaceous	6	2	2	3	1		
14115				Herbaceous		3	2	2	1	3	4
14119			38	Herbaceous	5	4	2	2	1	2	
14121			41.5	Herbaceous	2	3	2	3	1		
14123				Herbaceous		3	2	3	1		
14125			19	Herbaceous	1	4	1	1.5	1		
14126			57.5	Herbaceous	2	3	2	3	1	2	
14127				Herbaceous		4	1	2	1	1	
14128			40	Herbaceous		4	1	2	1	1	
14129				unknown	6						
14131			25	Herbaceous	6	4	1	2	1	1	
14132			15	Herbaceous	6	4	1	2	1	1	
14133				Herbaceous		4	1	2	1	1	
14136			60	Herbaceous	2	3	2	3	1	2	
14140			60	Herbaceous	6	4	1	3	1	2	
14144			140	Herbaceous	3	4	1	3	1	1	
14150				Herbaceous		4	1	4	1	2	
14152			40	Herbaceous	2	4	1	3	1	2	
14153				Herbaceous		4	1	3	1	2	
14156			14	Herbaceous	6	4	1	3	1	1	
14158				Herbaceous		4	1	3	1	2	
14163			80	Herbaceous	2	4	1	3	1	2	
14165				Herbaceous		4	1	3	1	2	
14166				Herbaceous		4	1	3	1	2	
14172				Herbaceous		4	1	3	1	2	
14179			9	Herbaceous	1	4	1	1.5	1		
14181				Herbaceous		4	1	2	1		
14182			25	Herbaceous	2	4	1	2	1	2	
14185			30	Herbaceous	2	4	1	1	2	2	
14186			16.5	Herbaceous	1	4	1	3.5	1		
14188			35	Herbaceous	4	4	1	3	1	2	
14193			10	Herbaceous	3	4	1	1.5	1	2	
14194			23	Herbaceous	3	4	1	2.5	1	2	
14195				Herbaceous		4	1	2	1		
14203			42	Herbaceous		4	1	2	1	1	
14204	3		41.5	Herbaceous	4	4	1	2	1	2	4
14205	3		16	Herbaceous	5	4	1	2	1	2	4
14209	3		13	Herbaceous	5	5	1	2	1	1	4
14210		100	37.5	Herbaceous	4	4	2	1	1	1	
14211				Herbaceous		4	1	2	1		
14212				Herbaceous		4	1	2	1		
14217				unknown		4	1	2	1		
14220			11	Herbaceous	1	4	1	2.5	1		
14224				Herbaceous		4	1	3	1	2	
14228	3		9	Herbaceous	6	5	1	1	1	2	4
14230			14.5	Herbaceous	1	5	1	1	1	1	
14232			15	Herbaceous	1	4	1	3	1	1	
14234			25	Herbaceous	1	4	1	1	1	1	
14235			20	Herbaceous		4	1	1	1	1	
14236			175	Herbaceous	6						
14237			200	Herbaceous	6	4	1	3	1		
14238			120	Herbaceous	6			3			
14239			50	Herbaceous	6	4	1	4	1		
14240				Herbaceous		4	1	4	1		
14241			7	Herbaceous	6	4	1	2	1		
14242			110	Herbaceous	6	4	1	3	1		
14243			60	Herbaceous	6	4	1	4	1		
14246			20	Herbaceous	3	4	1	2	1	2	
14249			31	Herbaceous	3	4	1	2	1	2	
14250			100	Herbaceous	6	4	1	4	1	2	
14251				Herbaceous		4	1	4	1	2	
14252				Herbaceous		4	1	4	1	2	
14253				Herbaceous		4	1	4	1	2	
14259				Herbaceous		4	1	4	1		
14298				Herbaceous		4	1	4	1		
14307			78	Herbaceous	4	3	1	3	1	3	
14314			16.5	Herbaceous	5	5	1	1	1	1	
14315	3		17.5	Herbaceous	1	4	1	1	1	1	4
14316				Herbaceous		4	1	1	1	1	
14317				Herbaceous		4	1	1	1	1	
14319			10	Herbaceous	1	4	1	2	1		
14321			33	Herbaceous	3	3	2	2.5	1		
14325		6	197.5	Herbaceous	6	3	1	2.5	1		
14329				Herbaceous		3	1	4	1		
14335				Herbaceous		4	1	3	1		
14340			20	Herbaceous	1	5	1	1.5	1		
14349				Herbaceous		3	1	3	1	2	
14350			15	Herbaceous	1	4	1	2	1	2	
14351				Herbaceous		3	1	3	1	2	
14352				Herbaceous		3	1	3	1	2	
14360				Herbaceous		4	1	3	1		
14367			15	Herbaceous	1	3	1	3	1	2	
14371			20.5	Herbaceous	2	4	1	3	1	2	
14375			5.5	Herbaceous	7	4	1	3	1	2	
14376			10	Herbaceous	7	4	1	3	1	2	
14378			10	Herbaceous	7	4	2	2.5	1	2	
14388				Herbaceous		4	1	3	1	2	
14389				Herbaceous		4	2	3	1	2	
14390			40	Herbaceous	2	4	1	2.5	1	2	
14391			27.5	Herbaceous	1	3	1	3	1	1	
14395			60	Herbaceous	2	3	1	3	1	2	
14397				Herbaceous		3	1	3	1	2	
14399			10.75	Herbaceous	7	3	2	4	1	2	
14404	3		11	Herbaceous	1	4	1	1	1		
14406	1		10.5	Herbaceous	3	2	1	3	1		
14411				Herbaceous		3	1	3	1		
14420				Herbaceous		3	1	3	1	2	
14433				Herbaceous		4	1	4	1		
14434				Herbaceous	6	3	1	3	1		
14437				Herbaceous	6	3	1	3	1		
14438			2	Herbaceous	1	4	1	4	1		
14439				Herbaceous		3	1	3	1		
14443				Herbaceous		4	1	5	1		
14447	1			Herbaceous	6	3	1	3	1		
14449				Herbaceous		3	1	3	1		
14452	1			Herbaceous	6	3	1	2	1		
14454			13	Herbaceous	1	3	1	3.5	1		
14455				Herbaceous	1	3	1	2.5	1		
14464				Herbaceous		4	1	2	1	2	
14470				Herbaceous		4	1	3	1		
14471				Herbaceous		2	2	3	1	3	
14472			5	Herbaceous	7	4	1	3.5	1	3	
14474			3.5	Herbaceous	3	4	1	2	1	3	
14478				Herbaceous		4	1	2	1	1	
14480				Herbaceous		4	1	2	1	1	
14484				Herbaceous		3	2	2	1	1	
14485			65	Herbaceous	2	3	1	2	1	1	
14486			35.5	Herbaceous	2	3	1	3	1	1	
14487			47.5	Herbaceous	2	4	1	2.5	1	1	
14490				Herbaceous		4	1	2	1	1	
14492				Herbaceous		4	1	3	1	2	
14495				Herbaceous		4	1	2	1		
14499			60	Herbaceous	6	4	1	3	1		
14500	2		47.5	Herbaceous	2	4	1	3	1		
14504			29	Herbaceous		3	1	2.5	1		
14507			20	Herbaceous	1	4	1	1.5	1		
14511				Herbaceous		3	1	3	1		
14512			25	Herbaceous	1	4	1	1.5	1		
14513			80	Herbaceous	3	3	1	4	1	2	
14515			53	Herbaceous	7	4	1	2	1	2	
14518			45	Herbaceous	2			2			
14532				Herbaceous		4	1	2	1	2	
14557				Herbaceous		4	1	1	1	2	
14566			59	Herbaceous	4	3	1	2.5	1	2	
14569	3		16	Herbaceous	2	4	1	2.5	1	2	4
14573				Herbaceous		4	1	3	1		
14574				Herbaceous		4	1	3	2	2	
14575			15	Herbaceous	2	5	1	1	1	2	
14576	1		33	Herbaceous	6	4	1	3	1	3	
14577				Herbaceous		4	1	3	1	3	
14585	1		14.5	Herbaceous	2	4	1	3	1	2	
14591			13	Herbaceous	2	4	1	1.5	1		
14596			7	Herbaceous	2	4	1	1	1		
14600			23	Herbaceous	2	4	1	3	1	3	
14603			65	Herbaceous	2	4	1	3	1	2	
14605			70	Herbaceous	2	3	1	4	1	2	
14607			30	Herbaceous	2	5	1	2	1	3	
14609				Herbaceous		4	1	3	1	2	
14616			52.5	Herbaceous	2	4	1	3.5	1	3	
14617			21	Herbaceous	2	4	1	1.5	1	2	
14625			62.5	Herbaceous	2			3			
14626				Herbaceous		4	1	3	1		
14635			6	Herbaceous	2	4	1	1.5	1		
14640			7.5	Herbaceous	2	4	1	2.5	1		
14642			24	Herbaceous	4	4	1	1.5	1	3	
14643				Herbaceous		4	1	3	1	2	
14645			73	Herbaceous	4	4	1	4	1	2	
14653			12	Herbaceous	2	3	1	2.5	1		
14655			30	Herbaceous	2	4	1	3.5	1	3	
14660	3		17	Herbaceous	2	5	1	1.5	1		4
14661				Herbaceous		5	1	2	1		
14664	3		3.2	Herbaceous	2	4	1	1.5	1		4
14667			25	Herbaceous		4	1	2	1	2	
14668	3		22.5	Herbaceous	6	4	1	2	1		4
14671			15	Herbaceous	7	4	1	2	1	3	
14676				Herbaceous		2	1	3	1		
14678			12	Herbaceous	3	2	1	2	1		
14680				Herbaceous		2	1	2	1		
14681				Herbaceous		4	1	3	1		
14687			7.5	Herbaceous	2	4	1	1.5	1	2	
14688				Herbaceous		4	1	2	1	2	
14690	1		55.5	Herbaceous	3	1	1	1	1		
14691				Herbaceous		3	1	2	1		
14697	1		25	Herbaceous	7	3	2	2	1	2	
14698				Herbaceous	6	3	1	2	1	2	
14699				unknown				2			
14703			53	Herbaceous	2	2	1	2.5	1	1	4
14706			15	Herbaceous	3	3	1	2	1	2	
14709			50	Herbaceous	3	2	1	2.5	1	2	
14711			20	Herbaceous	3	2	1	2	1		
14713			50	Herbaceous	3	2	1	2	1	2	4
14715			15	Herbaceous	2	5	1	1.5	1	2	
14721			20	Herbaceous	3	4	1	1.5	1	2	
14722	1		23	Herbaceous	3	2	1	2.5	1	1	
14734			25	Herbaceous	3	5	1	1.5	1	1	
14736				unknown		4	1	3	1		
14738				Herbaceous	6	3	1	4	1		
14739	0			Herbaceous	6	3	1	3	1		
14741				Herbaceous	6	3	1	3	1		
14744			1	Herbaceous	6	3	1	3	1		
14745				unknown		3	1	3	1		
14747			1	Herbaceous	6	4	1	3.5	1		
14748				Herbaceous	6	4	1	3.5	1		
14751			6	Herbaceous	3	2	2	3	1		
14754			30	Herbaceous	2	4	2	2.5	1	2	
14755			24	Herbaceous	1	4	1	3	1	2	
14762				Herbaceous		4	1	2	1	2	
14765				Herbaceous		4	1	2	1	2	
14766			17	Herbaceous	1	4	1	3	1	2	
14767			16.25	Herbaceous	1	4	1	1.5	1	2	
14770				Herbaceous				1			
14772				Herbaceous		4	2	3	1	2	
14781				Herbaceous		5	2	2	1	2	
14782			12	Herbaceous	3	4	1	4	1	2	
14783				Herbaceous		5	2	2	1	2	
14785			20	Herbaceous	3	3	1	4	1	2	
14787			13	Herbaceous	3	4	1	4	1		
14789			14.5	Herbaceous	3	4	1	3	1	2	
14791				Herbaceous		4	2	3	1	2	
14793				Herbaceous		5	1	4	1		
14797			6.5	Herbaceous	3	4	1	3.5	1	2	
14799				Herbaceous		4	1	3	1	2	
14801			57	Herbaceous	2	4	1	2.5	1	2	
14802				Herbaceous		4	1	3	1	2	
14805			50.25	Herbaceous	4	3	1	3	1	2	
14806			50	Herbaceous	2	4	2	2.5	1	2	
14810			8.75	Herbaceous	1	4	1	1	1	1	
14820			30	Herbaceous				3			
14821				Herbaceous		4	1	3	1	2	
14822			15	Herbaceous		4	1	2.5	1	2	
14824				Herbaceous		4	1	3	1		
14827				Herbaceous		4	1	3	1		
14828				Herbaceous		4	1	2	1		
14830				Herbaceous		4	1	3	1		
14833				Herbaceous		4	1	3	1		
14834				Herbaceous		4	1	3	1		
14835				Herbaceous		4	1	3	1		
14838				Herbaceous		4	1	3	1		
14839				Herbaceous		4	1	3	1		
14842			40	Herbaceous	2	4	1	3	1		
14844			35	Herbaceous	2	4	1	3	1	2	
14846				Herbaceous		4	1	3	1	2	
14854			20	Herbaceous	1	4	1	2	1	2	
14858			7	Herbaceous	1	4	1	2	1	2	
14859				Herbaceous		3	1	4	1	2	
14860	6		22	Herbaceous	2	3	1	4	1	2	1
