CODE_CBNA	SPECIES	TYPE	PFG_ALL	PFG_DETERM	maturity	longevity	height	dispersal	dispersal_dist	palatability	light	SEED_MASS	LEAF_AREA	SLA	SLA_avg	LDMC	LDMC_avg	ELLTEMP	ELLMOIST	ELLPH	ELLNIT	ELLLITE	ELLLITE2	REPRO	FOLIAGE	DISP	FLORAISON	FRUIT	INFLO	MOWTOL	NUTR	ROOTDEPTH	WOODY	Chamaephyte	Geophyte	Helophyte	Hemicryptophyte	Hydrohemicryptophyte	Phanerophyte	Therophyte	decidous	evergreen	green.only.from.autumn.to.springtime	partly.wintergreen	pre.summergreen	wintergreen	without.green.leaves..full.parasites.or.saprophytes.	by.seed.and.vegetatively	by.seed.by.spore	mostly.by.seed.and.rarely.vegetatively	mostly.vegetatively.and.rarely.by.seed	vegetatively	bulb	fleshy.basal.leaves	hypocotyl.tuber	inconspicuous.reserve.organ	many.thick.non.lignified.roots	no.special.organ.to.store.energy	rhizome.tuber	rhizome.with.fleshy.organs	root.swelling	root.tuber	thick.lignified.main.roots	thick.rhizome	above.ground.runners	above.ground.shoots	basal.lateral.shoots	below.ground.runners	bulbils	bulbs	creeping.rhizome	creeping.shoots.or.espaliers	cushions	no.vegetative.dispersal.parts	root.shoots	tussocks..tufts
13892	Carex_davalliana	H	NA	NA	NA	NA	4.47213595499958	6	403.428793492735	NA	8	0.79325	0.78	11.02	11.02	268.68	268.68	NA	9	6	2	8	m	seed	nopers	animal	sp	Achene	spike	2	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
14090	Carex_rostrata	H	NA	NA	NA	NA	7.74596669241483	2	7.38905609893065	NA	8	1.17898	12.294	15.8042857142857	15.8042857142857	246.56	246.56	7	6	5.5	2	7	m	seed	nopers	wind	sp	Achene	spike	2	Chlorophyllian	3	herb	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
14129	Carex_viridula subsp.brachyrrhyncha	H	NA	NA	NA	NA	6.32455532033676	NA	NA	NA	7	0.946666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	m	NA	nopers	animal	sp	Achene	spike	1	Chlorophyllian	2	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4007	Coincya_richeri	H	NA	NA	NA	NA	6.32455532033676	6	403.428793492735	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	animal	su	Siliqua	raceme	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
13804	Convallaria_majalis	H	NA	NA	NA	NA	4.47213595499958	6	403.428793492735	NA	5	75.7247125	61.245	42.74	34.1325	NA	221.5	NA	5	6	5	5	s	seed	nopers	animal	sp	Berry	raceme	0	Chlorophyllian	2	herb	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10525	Delphinium_dubium	H	NA	NA	NA	NA	8.36660026534076	2	7.38905609893065	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	su	Follicle	raceme	2	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
14193	Eleocharis_quinqueflora	H	NA	NA	NA	NA	3.67423461417477	4	54.5981500331442	NA	8	1.03786666666667	0.58	8.79	8.79	316.69	316.69	NA	9	7	2	8	i	seed	nopers	hydro	sp	Achene	spike	0	Chlorophyllian	NA	herb	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
15944	Elytrigia_repens	H	NA	NA	1	NA	7.74596669241483	NA	NA	3	7	NA	9.471425	19.6671940875	20.05859704375	323.085596583333	316.537798291667	NA	5	7	7	7	m	seed	nopers	animal	sp	Caryopsis	spike	3	Chlorophyllian	3	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
9269	Epilobium_alsinifolium	H	NA	NA	3	NA	4.47213595499958	NA	NA	3	7	0.10123160325	NA	NA	NA	NA	NA	2	9	6	4.5	8	m	seed	nopers	wind	sp	Capsule	raceme	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
9273	Epilobium_collinum	H	NA	NA	1	1	4.18330013267038	NA	NA	3	8	0.047	NA	NA	NA	NA	NA	4	5	2	2	8	m	seed	nopers	wind	sp	Capsule	raceme	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
17650	Equisetum_palustre	H	NA	NA	NA	NA	5.91607978309962	5	148.413159102577	NA	7	NA	1.09	NA	8	NA	205.81	6	8	6.66666666666667	3.66666666666667	6	m	seed	nopers	wind	sp	Spores 	NA	2	Chlorophyllian	4	herb	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
17656	Equisetum_variegatum	H	NA	NA	NA	NA	4.47213595499958	5	148.413159102577	NA	8	NA	NA	6.33	6.33	NA	NA	NA	8	8	3	8	m	seed	pers	wind	sp	Spores 	NA	1	Chlorophyllian	1.5	herb	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
16087	Festuca_heterophylla	H	NA	NA	3	NA	NA	3	20.0855369231877	3	4	1.361	NA	NA	NA	NA	NA	6	4	5	5	5	s	seed	nopers	animal	sp	Caryopsis	panicle	2	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
16201	Festuca_pratensis subsp.pratensis	H	NA	NA	1	NA	8.06225774829855	NA	NA	3	NA	2.0252	4.57	26.755	25.45125	230	251.853333333333	NA	6	NA	6	7	m	seed	nopers	homme	sp	Caryopsis	panicle	3	Chlorophyllian	4	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
16291	Festuca_violacea subsp.violacea	H	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8509	Galeopsis_angustifolia	H	NA	NA	NA	NA	5	7	1096.63315842846	NA	8	1.5988	1.615	17.49	18.695	353.51	267.755	7	2	8	4	8	m	seed	nopers	wind	sp	Achene	NA	0	Chlorophyllian	3.5	herb	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
11856	Galium_megalospermum	H	NA	NA	NA	NA	2.23606797749979	1	2.71828182845905	NA	8	NA	NA	NA	NA	NA	NA	2	5	9	3	8	m	seed	nopers	animal	su	Achene	umbel	0	Chlorophyllian	NA	herb	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
11888	Galium_pseudohelveticum	H	NA	NA	3	NA	2.23606797749979	NA	NA	3	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	animal	su	Achene	umbel	0	Chlorophyllian	NA	herb	0	1	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
6979	Genista_sagittalis	C	NA	NA	NA	NA	4.47213595499958	2	7.38905609893065	NA	7	2.5	NA	27.59	27.59	NA	NA	5	4	4	2	8	m	seed	nopers	no	sp	Pod	raceme	2	Chlorophyllian	4	wood	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
8193	Geranium_nodosum	H	NA	NA	3	3	5.47722557505166	NA	NA	3	4	5.734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	nopers	no	sp	Capsule	raceme	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
8207	Geranium_robertianum	H	NA	NA	NA	NA	5.56776436283002	4	54.5981500331442	NA	5	1.45884827586207	12.24	49.48	37.53	NA	185.666666666667	NA	NA	NA	6.66666666666667	5	s	seed	nopers	wind	sp	Capsule	NA	0	Chlorophyllian	1	herb	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
7006	Hedysarum_boutignyanum	H	NA	NA	3	NA	7.07106781186548	NA	NA	3	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	su	Pod	raceme	2	Chlorophyllian	NA	herb	0	1	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5937	Helianthemum_oelandicum	H	NA	NA	3	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16359	Helictotrichon_sempervirens	H	NA	NA	NA	NA	8.06225774829855	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	sp	Caryopsis	panicle	2	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8366	Herniaria_alpina	C	NA	NA	NA	NA	1.4142135623731	2	7.38905609893065	NA	8	0.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	su	Capsule	solitary	0	Chlorophyllian	NA	wood	1	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1869	Hieracium_amplexicaule	C	NA	NA	3	NA	6.70820393249937	NA	NA	1	7	0.800076923076923	69.24	27.82	27.82	119.55	119.55	4	3	6	NA	8	m	seed	nopers	wind	sp	Achene	raceme	0	Chlorophyllian	NA	herb	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
438	Imperatoria_ostruthium	H	NA	NA	3	6	7.74596669241483	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	sp	Achene	umbel	2	Chlorophyllian	2.5	herb	0	1	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
14575	Juncus_arcticus	H	NA	NA	NA	NA	5.47722557505166	2	7.38905609893065	NA	8	0.04	7.92854209966667	16.2563401523077	16.2563401523077	302.224471666667	302.224471666667	NA	NA	NA	NA	NA	NA	NA	nopers	wind	su	Capsule	cyme	2	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
14576	Juncus_articulatus	H	NA	NA	NA	NA	5.24404424085076	6	403.428793492735	NA	8	0.01885	4.96	9.06333333333333	18.1691666666667	251.17	219.085	NA	9	NA	2.5	8	m	seed	nopers	animal	sp	Capsule	cyme	3	Chlorophyllian	1	herb	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
14607	Juncus_filiformis	H	NA	NA	NA	NA	6.20483682299543	2	7.38905609893065	NA	8	0.022937	6.33	10.11	10.11	250.45	250.45	4	9	4.66666666666667	3.33333333333333	7	m	veget	nopers	wind	sp	Capsule	solitary	3	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
14664	Juncus_triglumis	H	NA	NA	3	NA	3.16227766016838	NA	NA	3	8	0.04045	NA	NA	NA	NA	NA	2	9	6	2	8	m	seed	nopers	wind	sp	Capsule	solitary	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
12536	Melampyrum_sylvaticum	H	NA	NA	NA	NA	4.47213595499958	4	54.5981500331442	NA	5	6.91184	4.47	41.4	41.4	156.49	156.49	4	5	2	2	4	s	seed	nopers	animal	sp	Capsule	solitary	1	Hemiparasite	1	herb	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
12540	Melampyrum_vaudense	H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16504	Melica_uniflora	H	NA	NA	NA	NA	6.70820393249937	3	20.0855369231877	NA	4	2.85544615384615	NA	NA	39.6	NA	NA	NA	5	7	5	4	s	NA	nopers	wind	sp	Caryopsis	panicle	0	Chlorophyllian	2	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
7489	Oxytropis_helvetica	H	NA	NA	3	22	2.44948974278318	NA	NA	3	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	su	Pod	solitary	1	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
9668	Plantago_maritima subsp.serpentina	C	NA	NA	3	NA	5	NA	NA	3	7	NA	3.800428125	15.4460718275	15.4460718275	126.07002625	126.07002625	NA	NA	NA	NA	NA	NA	NA	nopers	animal	sp	Pyxid	spike	2	Chlorophyllian	3	herb	1	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
40027	Poa_nemoralis var. glaucantha	H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10624	Ranunculus_acris subsp.friesianus	H	NA	NA	NA	NA	7.74596669241483	7	1096.63315842846	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	animal	sp	Achene	cyme	4	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
10905	Rhamnus_pumila	C	NA	NA	NA	NA	1.73205080756888	6	403.428793492735	NA	8	NA	NA	NA	NA	NA	NA	2	3	9	2	8	m	seed	nopers	animal	sp	Berry	solitary	0	Chlorophyllian	NA	wood	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
12696	Rhinanthus_alectorolophus	H	NA	NA	NA	NA	5.47722557505166	7	1096.63315842846	NA	7	3.4	NA	21.03	20.194	NA	198.8615	NA	4	7	3	8	m	seed	nopers	wind	sp	Capsule	spike	2	Hemiparasite	1.5	herb	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
12734	Rhinanthus_minor	H	NA	NA	NA	NA	4.69041575982343	1	2.71828182845905	NA	8	2.48254761905556	6.12866666666667	23.705362834	22.072681417	175.253253	176.959959833333	5	NA	NA	3.33333333333333	7	m	seed	nopers	wind	sp	Capsule	spike	2	Hemiparasite	1	herb	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
12037	Salix_breviserrata	C	NA	NA	NA	NA	5.47722557505166	5	148.413159102577	NA	8	0.11	NA	NA	NA	NA	NA	NA	9	5	4	7	m	seed	nopers	wind	sp	Capsule	spike	0	Chlorophyllian	NA	wood	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
12090	Salix_serpyllifolia	C	NA	NA	NA	NA	1.4142135623731	5	148.413159102577	NA	7	0.1626666665	0.146142578	9.3	9.3	NA	NA	NA	NA	NA	NA	NA	NA	seed	nopers	wind	sp	Capsule	spike	2	Chlorophyllian	1.5	wood	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
12166	Saxifraga_cuneifolia subsp.robusta	C	NA	NA	5	NA	4.12310562561766	NA	NA	1	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pers	wind	sp	Capsule	raceme	0	Chlorophyllian	1	herb	1	0	0	1	0	0	0	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12184	Saxifraga_exarata subsp.pseudoexerata	H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6146	Sedum_anopetalum	C	NA	NA	NA	NA	3.87298334620742	NA	NA	NA	8	0.015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	nopers	homme	su	Follicle	NA	0	Chlorophyllian	NA	herb	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
5582	Stellaria_nemorum subsp.montana	H	NA	NA	3	NA	3.87298334620742	NA	NA	3	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	animal	sp	Capsule	cyme	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
17408	Taxus_baccata	H	NA	NA	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13304	Viola_palustris	H	NA	NA	NA	NA	2.64575131106459	3	20.0855369231877	NA	8	0.734	18.13	39.27	37.685	181.19	173.345	7	8	4.5	3	7	m	seed	nopers	animal	sp	Capsule	solitary	1	Chlorophyllian	1	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
17370	Pinus_cembra	P	P1	P1	21	1000	31.6227766016838	6	403.428793492735	2	5	256.425	NA	NA	NA	NA	NA	2	5	4	3	5	s	seed	pers	wind	sp	Cone	spike	0	Chlorophyllian	2.5	wood	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
17396	Pinus_sylvestris	P	P1	P1	11	600	31.6227766016838	6	403.428793492735	2	8	6.54358333333333	0.6689575	4.7969625	5.44848125	555.08	405.706666666667	NA	6	2	2	7	m	seed	pers	wind	sp	Cone	spike	0	Chlorophyllian	5	wood	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
11313	Prunus_avium	P	P1	P1	11	120	34.6410161513775	6	403.428793492735	0	5	266.255766666667	NA	10.1	13.45	NA	NA	5	5	6.66666666666667	5.33333333333333	4	s	seed	nopers	animal	sp	Drupe	corymb	0	Chlorophyllian	4.5	wood	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
11726	Sorbus_aria	P	P1	P1	11	250	38.7298334620742	6	403.428793492735	2	6	277.74741666625	45.4278125	14.7340307886667	14.1920153943333	328.011073428571	334.823036714286	NA	NA	6.25	NA	6	m	seed	nopers	animal	sp	Drupe	corymb	0	Chlorophyllian	2.5	wood	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
11729	Sorbus_aucuparia	P	P1	P1	11	150	31.6227766016838	6	403.428793492735	2	6	82.6758363636364	55.9242254901765	16.14461812	15.02230906	330.82712475	299.788562375	NA	6	3.5	4	6	m	seed	nopers	animal	sp	Drupe	corymb	0	Chlorophyllian	4	wood	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
11736	Sorbus_mougeotii	P	P1	P1	11	NA	31.6227766016838	6	403.428793492735	2	7	NA	NA	NA	NA	NA	NA	4	3	4	2	8	m	seed	nopers	animal	sp	Drupe	corymb	0	Chlorophyllian	NA	wood	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
12010	Populus_tremula	P	P2	P2	11	100	31.6227766016838	5	148.413159102577	2	6	0.11075	22.9875	13.79	17.195	370.16	370.16	5	5	5	6	6	m	seed	nopers	wind	sp	Capsule	spike	0	Chlorophyllian	4.5	wood	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
12047	Salix_daphnoides	P	P2	P2	11	NA	22.3606797749979	5	148.413159102577	2	7	0.14	5.86266666666667	17.1412219223077	17.1412219223077	331.469009833333	331.469009833333	5	7.5	8	4	6	m	seed	nopers	wind	sp	Capsule	spike	0	Chlorophyllian	3	wood	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
17343	Abies_alba	P	P3	P3	21	600	50	4	54.5981500331442	2	3	72.1566666666667	0.42	5.87	5.87	331.93	331.93	5	NA	NA	NA	3	s	seed	pers	wind	sp	Cone	spike	0	Chlorophyllian	5	wood	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
23	Acer_pseudoplatanus	P	P3	P3	21	600	38.7298334620742	4	54.5981500331442	2	4	91.980756248125	83.650366666	18.6149178025	16.59745890125	NA	262.5	NA	5.75	NA	6.75	4	s	seed	nopers	wind	sp	Samara	raceme	0	Chlorophyllian	3.5	wood	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
9369	Fraxinus_excelsior	P	P3	P3	11	200	44.7213595499958	4	54.5981500331442	3	5	66.781877631579	114.335518518333	18.0636702894444	15.2818351447222	262.381909583333	259.440954791667	5	NA	7	6.75	4	s	seed	nopers	wind	sp	Samara	raceme	0	Chlorophyllian	4	wood	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
13081	Tilia_platyphyllos	P	P3	P3	11	NA	38.7298334620742	4	54.5981500331442	2	5	114.703333333333	63.685	30.0333333333333	23.4666666666667	207.15	207.15	6	5.66666666666667	NA	6.66666666666667	4	s	seed	nopers	wind	sp	Achene	cyme	0	Chlorophyllian	3.5	wood	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
